0.7817258883248729,0.7159090909090909
0.6852791878172587,0.7159090909090909
0.6598984771573605,0.7386363636363636
0.8223350253807106,0.46590909090909094
0.730964467005076,0.5795454545454546
0.8781725888324873,0.39772727272727276
0.7614213197969543,0.36363636363636365
0.9187817258883247,0.3068181818181818
0.7512690355329951,0.2159090909090909
0.8883248730964467,0.6136363636363636
0.802030456852792,0.5340909090909091
0.7766497461928933,0.75
0.7258883248730964,0.8295454545454546
0.7668172189136256,0.2272727272727273
0.7715736040609137,0.7420454545454546
0.8730964467005075,0.4090909090909091
0.8274111675126902,0.5
0.7191878172588831,0.3522727272727273
0.5431472081218274,0.13636363636363635
0.41116751269035534,0.09090909090909091
0.25888324873096447,0.07386363636363637
0.8578680203045684,0.4431818181818182
0.817258883248731,0.32954545454545453
0.6040609137055836,0.14772727272727273
0.4416243654822335,0.07954545454545454
0.7388384827531077,0.6363636363636364
0.7563451776649747,0.5113636363636364
0.7461928934010152,0.2159090909090909
0.6649746192893401,0.19318181818181818
0.5736040609137055,0.18181818181818182
0.48223350253807107,0.125
0.7512690355329951,0.32954545454545453
0.8629441624365483,0.34090909090909094
0.7360406091370558,0.2727272727272727
0.7360406091370558,0.39772727272727276
0.7892385786802031,0.375
0.7106598984771574,0.3068181818181818
0.7106598984771574,0.36363636363636365
0.7512690355329951,0.4090909090909091
0.8527918781725888,0.2727272727272727
0.7817258883248729,0.34090909090909094
0.8704568527918782,0.2727272727272727
0.9390862944162436,0.5909090909090909
0.7461928934010152,0.4772727272727273
0.7512690355329951,0.2159090909090909
0.7258883248730964,0.19318181818181818
0.5431472081218274,0.09090909090909091
0.598984771573604,0.13636363636363635
0.35025380710659904,0.05681818181818182
0.802030456852792,0.625
0.715736040609137,0.48863636363636365
0.7412366601382948,0.2272727272727273
0.8274111675126902,0.20454545454545456
0.583756345177665,0.14772727272727273
0.4517766497461928,0.10227272727272728
0.35025380710659904,0.05681818181818182
0.8934010152284265,0.4772727272727273
0.7868020304568527,0.5
0.700507614213198,0.6818181818181819
0.8379631480075144,0.2272727272727273
0.8121827411167512,0.42045454545454547
0.8832487309644671,0.5681818181818182
0.7817258883248729,0.5681818181818182
0.8578680203045684,0.3522727272727273
0.802030456852792,0.2840909090909091
0.730964467005076,0.26136363636363635
0.730964467005076,0.5909090909090909
0.7868020304568527,0.9011363636363636
0.8781725888324873,0.39772727272727276
0.7208121827411168,0.3068181818181818
0.6040609137055836,0.14772727272727273
0.6040609137055836,0.1590909090909091
0.7969543147208121,0.4318181818181818
0.7106598984771574,0.4431818181818182
0.7360406091370558,0.13636363636363635
0.9035532994923857,0.34090909090909094
0.8349238578680204,0.2727272727272727
0.29949238578680204,0.006818181818180784
0.8934010152284265,0.5795454545454546
0.7664974619289341,0.5227272727272727
0.7512690355329951,0.19318181818181818
0.6700507614213197,0.13636363636363635
0.8071065989847716,0.25
0.855228426395939,0.32954545454545453
0.8629441624365483,0.4318181818181818
0.7512690355329951,0.34090909090909094
0.47715736040609136,0.06818181818181818
